year,party,state_code,date,candidate,n_votes,race_n_votes
2004,Dem,NH,1/27/2004,braun,13,219787
2004,Dem,NH,1/27/2004,glover,11,219787
2004,Dem,NH,1/27/2004,penna,8,219787
2004,Dem,NH,1/27/2004,talbow,8,219787
2004,Dem,NH,1/27/2004,uncommitted,0,219787
2004,Dem,NH,1/27/2004,-available-,0,219787
2004,Dem,NH,1/27/2004,-not-voting-,0,219787
2004,Dem,AZ,2/3/2004,kerry,101809,238942
2004,Dem,AZ,2/3/2004,clark,63256,238942
2004,Dem,AZ,2/3/2004,dean,33555,238942
2004,Dem,AZ,2/3/2004,edwards,16596,238942
2004,Dem,AZ,2/3/2004,lieberman,15906,238942
2004,Dem,AZ,2/3/2004,kucinich,3896,238942
2004,Dem,AZ,2/3/2004,sharpton,1177,238942
2004,Dem,AZ,2/3/2004,gephardt,755,238942
2004,Dem,AZ,2/3/2004,moseley-braun,325,238942
2004,Dem,AZ,2/3/2004,larouche,295,238942
2004,Dem,AZ,2/3/2004,barker,257,238942
2004,Dem,AZ,2/3/2004,wyatt,233,238942
2004,Dem,AZ,2/3/2004,brand,225,238942
2004,Dem,AZ,2/3/2004,penna,208,238942
2004,Dem,AZ,2/3/2004,barchilon,136,238942
2004,Dem,AZ,2/3/2004,muhammad,119,238942
2004,Dem,AZ,2/3/2004,vitullo,117,238942
2004,Dem,AZ,2/3/2004,caplette,77,238942
2004,Dem,AZ,2/3/2004,uncommitted,0,238942
2004,Dem,AZ,2/3/2004,-available-,0,238942
2004,Dem,DE,2/3/2004,kerry,16787,33291
2004,Dem,DE,2/3/2004,lieberman,3706,33291
2004,Dem,DE,2/3/2004,edwards,3674,33291
2004,Dem,DE,2/3/2004,dean,3462,33291
2004,Dem,DE,2/3/2004,clark,3165,33291
2004,Dem,DE,2/3/2004,sharpton,1888,33291
2004,Dem,DE,2/3/2004,kucinich,344,33291
2004,Dem,DE,2/3/2004,gephardt,187,33291
2004,Dem,DE,2/3/2004,larouche,78,33291
2004,Dem,DE,2/3/2004,uncommitted,0,33291
2004,Dem,DE,2/3/2004,-available-,0,33291
2004,GOP,MO,2/3/2004,bush,117007,123086
2004,GOP,MO,2/3/2004,uncommitted,3830,123086
2004,GOP,MO,2/3/2004,wyatt,1268,123086
2004,GOP,MO,2/3/2004,ashby,981,123086
2004,GOP,MO,2/3/2004,-available-,0,123086
2004,Dem,MO,2/3/2004,kerry,211745,418339
2004,Dem,MO,2/3/2004,edwards,103088,418339
2004,Dem,MO,2/3/2004,dean,36288,418339
2004,Dem,MO,2/3/2004,clark,18340,418339
2004,Dem,MO,2/3/2004,lieberman,14727,418339
2004,Dem,MO,2/3/2004,sharpton,14308,418339
2004,Dem,MO,2/3/2004,gephardt,8281,418339
2004,Dem,MO,2/3/2004,kucinich,4875,418339
2004,Dem,MO,2/3/2004,uncommitted,4311,418339
2004,Dem,MO,2/3/2004,moseley-braun,1088,418339
2004,Dem,MO,2/3/2004,larouche,953,418339
2004,Dem,MO,2/3/2004,penna,335,418339
2004,Dem,MO,2/3/2004,-available-,0,418339
2004,Dem,ND,2/3/2004,kerry,5366,10558
2004,Dem,ND,2/3/2004,clark,2502,10558
2004,Dem,ND,2/3/2004,dean,1231,10558
2004,Dem,ND,2/3/2004,edwards,1025,10558
2004,Dem,ND,2/3/2004,kucinich,308,10558
2004,Dem,ND,2/3/2004,lieberman,98,10558
2004,Dem,ND,2/3/2004,sharpton,28,10558
2004,Dem,ND,2/3/2004,uncommitted,0,10558
2004,Dem,ND,2/3/2004,-available-,0,10558
2004,Dem,NM,2/3/2004,kerry,43553,102231
2004,Dem,NM,2/3/2004,clark,20883,102231
2004,Dem,NM,2/3/2004,dean,16747,102231
2004,Dem,NM,2/3/2004,edwards,11440,102231
2004,Dem,NM,2/3/2004,kucinich,5638,102231
2004,Dem,NM,2/3/2004,lieberman,2578,102231
2004,Dem,NM,2/3/2004,gephardt,653,102231
2004,Dem,NM,2/3/2004,uncommitted,479,102231
2004,Dem,NM,2/3/2004,-write-in-others-,176,102231
2004,Dem,NM,2/3/2004,penna,84,102231
2004,Dem,NM,2/3/2004,-available-,0,102231
2004,GOP,OK,2/3/2004,bush,59577,66198
2004,GOP,OK,2/3/2004,wyatt,6621,66198
2004,GOP,OK,2/3/2004,-available-,0,66198
2004,Dem,OK,2/3/2004,clark,90526,302385
2004,Dem,OK,2/3/2004,edwards,89310,302385
2004,Dem,OK,2/3/2004,kerry,81073,302385
2004,Dem,OK,2/3/2004,lieberman,19680,302385
2004,Dem,OK,2/3/2004,dean,12734,302385
2004,Dem,OK,2/3/2004,sharpton,3939,302385
2004,Dem,OK,2/3/2004,kucinich,2544,302385
2004,Dem,OK,2/3/2004,gephardt,1890,302385
2004,Dem,OK,2/3/2004,larouche,689,302385
2004,Dem,OK,2/3/2004,uncommitted,0,302385
2004,Dem,OK,2/3/2004,-available-,0,302385
2004,Dem,SC,2/3/2004,edwards,132660,293843
2004,Dem,SC,2/3/2004,kerry,87620,293843
2004,Dem,SC,2/3/2004,sharpton,28495,293843
2004,Dem,SC,2/3/2004,clark,21218,293843
2004,Dem,SC,2/3/2004,dean,13984,293843
2004,Dem,SC,2/3/2004,lieberman,7101,293843
2004,Dem,SC,2/3/2004,kucinich,1344,293843
2004,Dem,SC,2/3/2004,gephardt,828,293843
2004,Dem,SC,2/3/2004,moseley-braun,593,293843
2004,Dem,SC,2/3/2004,uncommitted,0,293843
2004,Dem,SC,2/3/2004,-available-,0,293843
2004,Dem,MI,2/7/2004,kerry,84818,163769
2004,Dem,MI,2/7/2004,dean,27025,163769
2004,Dem,MI,2/7/2004,edwards,21905,163769
2004,Dem,MI,2/7/2004,sharpton,11404,163769
2004,Dem,MI,2/7/2004,clark,10955,163769
2004,Dem,MI,2/7/2004,kucinich,5258,163769
2004,Dem,MI,2/7/2004,gephardt,951,163769
2004,Dem,MI,2/7/2004,lieberman,659,163769
2004,Dem,MI,2/7/2004,uncommitted,497,163769
2004,Dem,MI,2/7/2004,moseley-braun,189,163769
2004,Dem,MI,2/7/2004,-write-in-others-,108,163769
2004,Dem,MI,2/7/2004,-available-,0,163769
2004,Dem,WA,2/7/2004,kerry,11370,23528
2004,Dem,WA,2/7/2004,dean,7048,23528
2004,Dem,WA,2/7/2004,kucinich,1951,23528
2004,Dem,WA,2/7/2004,edwards,1571,23528
2004,Dem,WA,2/7/2004,uncommitted,799,23528
2004,Dem,WA,2/7/2004,clark,770,23528
2004,Dem,WA,2/7/2004,sharpton,19,23528
2004,Dem,WA,2/7/2004,-available-,0,23528
2004,Dem,ME,2/8/2004,kerry,1580,3358
2004,Dem,ME,2/8/2004,dean,911,3358
2004,Dem,ME,2/8/2004,kucinich,462,3358
2004,Dem,ME,2/8/2004,edwards,236,3358
2004,Dem,ME,2/8/2004,clark,122,3358
2004,Dem,ME,2/8/2004,uncommitted,41,3358
2004,Dem,ME,2/8/2004,sharpton,4,3358
2004,Dem,ME,2/8/2004,-write-in-others-,2,3358
2004,Dem,ME,2/8/2004,gephardt,0,3358
2004,Dem,ME,2/8/2004,lieberman,0,3358
2004,Dem,ME,2/8/2004,-available-,0,3358
2004,Dem,ME,2/8/2004,-not-voting-,0,3358
2004,GOP,TN,2/10/2004,bush,94557,99061
2004,GOP,TN,2/10/2004,uncommitted,4504,99061
2004,GOP,TN,2/10/2004,-available-,0,99061
2004,Dem,TN,2/10/2004,kerry,151527,369385
2004,Dem,TN,2/10/2004,edwards,97914,369385
2004,Dem,TN,2/10/2004,clark,85315,369385
2004,Dem,TN,2/10/2004,dean,16128,369385
2004,Dem,TN,2/10/2004,sharpton,6107,369385
2004,Dem,TN,2/10/2004,lieberman,3213,369385
2004,Dem,TN,2/10/2004,uncommitted,2727,369385
2004,Dem,TN,2/10/2004,moseley-braun,2490,369385
2004,Dem,TN,2/10/2004,kucinich,2279,369385
2004,Dem,TN,2/10/2004,gephardt,1402,369385
2004,Dem,TN,2/10/2004,larouche,283,369385
2004,Dem,TN,2/10/2004,-available-,0,369385
2004,Dem,VA,2/10/2004,kerry,204129,396181
2004,Dem,VA,2/10/2004,edwards,105489,396181
2004,Dem,VA,2/10/2004,clark,36566,396181
2004,Dem,VA,2/10/2004,dean,27634,396181
2004,Dem,VA,2/10/2004,sharpton,12863,396181
2004,Dem,VA,2/10/2004,kucinich,5013,396181
2004,Dem,VA,2/10/2004,lieberman,2865,396181
2004,Dem,VA,2/10/2004,larouche,1042,396181
2004,Dem,VA,2/10/2004,gephardt,580,396181
2004,Dem,VA,2/10/2004,uncommitted,0,396181
2004,Dem,VA,2/10/2004,-available-,0,396181
2004,Dem,NV,2/14/2004,kerry,2252,3582
2004,Dem,NV,2/14/2004,dean,601,3582
2004,Dem,NV,2/14/2004,edwards,373,3582
2004,Dem,NV,2/14/2004,kucinich,241,3582
2004,Dem,NV,2/14/2004,uncommitted,90,3582
2004,Dem,NV,2/14/2004,sharpton,25,3582
2004,Dem,NV,2/14/2004,-write-in-others-,0,3582
2004,Dem,NV,2/14/2004,-available-,0,3582
2004,GOP,WI,2/17/2004,bush,158677,159884
2004,GOP,WI,2/17/2004,uncommitted,1207,159884
2004,GOP,WI,2/17/2004,-available-,0,159884
2004,Dem,WI,2/17/2004,kerry,327438,826250
2004,Dem,WI,2/17/2004,edwards,283376,826250
2004,Dem,WI,2/17/2004,dean,150548,826250
2004,Dem,WI,2/17/2004,kucinich,27306,826250
2004,Dem,WI,2/17/2004,sharpton,14691,826250
2004,Dem,WI,2/17/2004,clark,12683,826250
2004,Dem,WI,2/17/2004,lieberman,3928,826250
2004,Dem,WI,2/17/2004,larouche,1629,826250
2004,Dem,WI,2/17/2004,moseley-braun,1589,826250
2004,Dem,WI,2/17/2004,gephardt,1259,826250
2004,Dem,WI,2/17/2004,uncommitted,1141,826250
2004,Dem,WI,2/17/2004,-write-in-others-,662,826250
2004,Dem,WI,2/17/2004,-available-,0,826250
2004,Dem,HI,2/24/2004,kerry,1921,4080
2004,Dem,HI,2/24/2004,kucinich,1273,4080
2004,Dem,HI,2/24/2004,edwards,512,4080
2004,Dem,HI,2/24/2004,dean,297,4080
2004,Dem,HI,2/24/2004,uncommitted,44,4080
2004,Dem,HI,2/24/2004,clark,22,4080
2004,Dem,HI,2/24/2004,-write-in-others-,7,4080
2004,Dem,HI,2/24/2004,lieberman,4,4080
2004,Dem,HI,2/24/2004,-available-,0,4080
2004,Dem,HI,2/24/2004,-not-voting-,0,4080
2004,Dem,ID,2/24/2004,kerry,210,379
2004,Dem,ID,2/24/2004,edwards,87,379
2004,Dem,ID,2/24/2004,dean,42,379
2004,Dem,ID,2/24/2004,uncommitted,26,379
2004,Dem,ID,2/24/2004,kucinich,14,379
2004,Dem,ID,2/24/2004,-available-,0,379
2004,Dem,UT,2/24/2004,kerry,19232,34854
2004,Dem,UT,2/24/2004,edwards,10384,34854
2004,Dem,UT,2/24/2004,kucinich,2590,34854
2004,Dem,UT,2/24/2004,dean,1335,34854
2004,Dem,UT,2/24/2004,clark,489,34854
2004,Dem,UT,2/24/2004,lieberman,402,34854
2004,Dem,UT,2/24/2004,uncommitted,298,34854
2004,Dem,UT,2/24/2004,gephardt,124,34854
2004,Dem,UT,2/24/2004,-available-,0,34854
2004,Dem,UT,2/24/2004,-not-voting-,0,34854
2004,GOP,CA,3/2/2004,bush,2216047,2216351
2004,GOP,CA,3/2/2004,-write-in-others-,304,2216351
2004,GOP,CA,3/2/2004,uncommitted,0,2216351
2004,GOP,CA,3/2/2004,-available-,0,2216351
2004,Dem,CA,3/2/2004,kerry,2002539,3107629
2004,Dem,CA,3/2/2004,edwards,614441,3107629
2004,Dem,CA,3/2/2004,kucinich,144954,3107629
2004,Dem,CA,3/2/2004,dean,130892,3107629
2004,Dem,CA,3/2/2004,sharpton,59326,3107629
2004,Dem,CA,3/2/2004,lieberman,52780,3107629
2004,Dem,CA,3/2/2004,clark,51084,3107629
2004,Dem,CA,3/2/2004,moseley-braun,24501,3107629
2004,Dem,CA,3/2/2004,gephardt,19139,3107629
2004,Dem,CA,3/2/2004,larouche,7953,3107629
2004,Dem,CA,3/2/2004,-write-in-others-,20,3107629
2004,Dem,CA,3/2/2004,uncommitted,0,3107629
2004,Dem,CA,3/2/2004,-available-,0,3107629
2004,Dem,CT,3/2/2004,kerry,75860,130023
2004,Dem,CT,3/2/2004,edwards,30844,130023
2004,Dem,CT,3/2/2004,lieberman,6705,130023
2004,Dem,CT,3/2/2004,dean,5166,130023
2004,Dem,CT,3/2/2004,kucinich,4133,130023
2004,Dem,CT,3/2/2004,sharpton,3312,130023
2004,Dem,CT,3/2/2004,clark,1546,130023
2004,Dem,CT,3/2/2004,larouche,1467,130023
2004,Dem,CT,3/2/2004,uncommitted,990,130023
2004,Dem,CT,3/2/2004,-available-,0,130023
2004,GOP,GA,3/2/2004,bush,161374,161374
2004,GOP,GA,3/2/2004,uncommitted,0,161374
2004,GOP,GA,3/2/2004,-available-,0,161374
2004,Dem,GA,3/2/2004,kerry,293225,626738
2004,Dem,GA,3/2/2004,edwards,259361,626738
2004,Dem,GA,3/2/2004,sharpton,39123,626738
2004,Dem,GA,3/2/2004,dean,11320,626738
2004,Dem,GA,3/2/2004,kucinich,7699,626738
2004,Dem,GA,3/2/2004,lieberman,5666,626738
2004,Dem,GA,3/2/2004,clark,4247,626738
2004,Dem,GA,3/2/2004,moseley-braun,3747,626738
2004,Dem,GA,3/2/2004,gephardt,2350,626738
2004,Dem,GA,3/2/2004,uncommitted,0,626738
2004,Dem,GA,3/2/2004,-available-,0,626738
2004,Dem,GA,3/2/2004,-not-voting-,0,626738
2004,GOP,MA,3/2/2004,bush,62773,69278
2004,GOP,MA,3/2/2004,uncommitted,6050,69278
2004,GOP,MA,3/2/2004,-write-in-others-,455,69278
2004,GOP,MA,3/2/2004,-available-,0,69278
2004,Dem,MA,3/2/2004,kerry,440964,615188
2004,Dem,MA,3/2/2004,edwards,108051,615188
2004,Dem,MA,3/2/2004,kucinich,25198,615188
2004,Dem,MA,3/2/2004,dean,17076,615188
2004,Dem,MA,3/2/2004,sharpton,6123,615188
2004,Dem,MA,3/2/2004,lieberman,5432,615188
2004,Dem,MA,3/2/2004,uncommitted,4451,615188
2004,Dem,MA,3/2/2004,clark,3109,615188
2004,Dem,MA,3/2/2004,gephardt,1455,615188
2004,Dem,MA,3/2/2004,-write-in-others-,1340,615188
2004,Dem,MA,3/2/2004,moseley-braun,1019,615188
2004,Dem,MA,3/2/2004,larouche,970,615188
2004,Dem,MA,3/2/2004,-available-,0,615188
2004,GOP,MD,3/2/2004,bush,151943,151943
2004,GOP,MD,3/2/2004,uncommitted,0,151943
2004,GOP,MD,3/2/2004,-available-,0,151943
2004,Dem,MD,3/2/2004,kerry,286955,481476
2004,Dem,MD,3/2/2004,edwards,123006,481476
2004,Dem,MD,3/2/2004,sharpton,21810,481476
2004,Dem,MD,3/2/2004,dean,12461,481476
2004,Dem,MD,3/2/2004,kucinich,8693,481476
2004,Dem,MD,3/2/2004,uncommitted,8527,481476
2004,Dem,MD,3/2/2004,lieberman,5245,481476
2004,Dem,MD,3/2/2004,clark,4230,481476
2004,Dem,MD,3/2/2004,glover,4039,481476
2004,Dem,MD,3/2/2004,moseley-braun,2809,481476
2004,Dem,MD,3/2/2004,gephardt,2146,481476
2004,Dem,MD,3/2/2004,larouche,1555,481476
2004,Dem,MD,3/2/2004,-available-,0,481476
2004,Dem,MN,3/2/2004,kerry,27854,54931
2004,Dem,MN,3/2/2004,edwards,14841,54931
2004,Dem,MN,3/2/2004,kucinich,9336,54931
2004,Dem,MN,3/2/2004,uncommitted,1233,54931
2004,Dem,MN,3/2/2004,dean,1079,54931
2004,Dem,MN,3/2/2004,sharpton,338,54931
2004,Dem,MN,3/2/2004,clark,177,54931
2004,Dem,MN,3/2/2004,lieberman,73,54931
2004,Dem,MN,3/2/2004,-available-,0,54931
2004,Dem,NY,3/2/2004,kerry,437754,715633
2004,Dem,NY,3/2/2004,edwards,143960,715633
2004,Dem,NY,3/2/2004,sharpton,57456,715633
2004,Dem,NY,3/2/2004,kucinich,36680,715633
2004,Dem,NY,3/2/2004,dean,20471,715633
2004,Dem,NY,3/2/2004,lieberman,9314,715633
2004,Dem,NY,3/2/2004,gephardt,3954,715633
2004,Dem,NY,3/2/2004,clark,3517,715633
2004,Dem,NY,3/2/2004,larouche,2527,715633
2004,Dem,NY,3/2/2004,uncommitted,0,715633
2004,Dem,NY,3/2/2004,-available-,0,715633
2004,GOP,OH,3/2/2004,bush,793833,793833
2004,GOP,OH,3/2/2004,uncommitted,0,793833
2004,GOP,OH,3/2/2004,-available-,0,793833
2004,Dem,OH,3/2/2004,kerry,641487,1239446
2004,Dem,OH,3/2/2004,edwards,421992,1239446
2004,Dem,OH,3/2/2004,kucinich,113045,1239446
2004,Dem,OH,3/2/2004,dean,31328,1239446
2004,Dem,OH,3/2/2004,lieberman,14852,1239446
2004,Dem,OH,3/2/2004,clark,12680,1239446
2004,Dem,OH,3/2/2004,larouche,4062,1239446
2004,Dem,OH,3/2/2004,uncommitted,0,1239446
2004,Dem,OH,3/2/2004,-available-,0,1239446
2004,GOP,RI,3/2/2004,bush,2152,2535
2004,GOP,RI,3/2/2004,uncommitted,314,2535
2004,GOP,RI,3/2/2004,-write-in-others-,69,2535
2004,GOP,RI,3/2/2004,-available-,0,2535
2004,Dem,RI,3/2/2004,kerry,25466,35759
2004,Dem,RI,3/2/2004,edwards,6635,35759
2004,Dem,RI,3/2/2004,dean,1425,35759
2004,Dem,RI,3/2/2004,kucinich,1054,35759
2004,Dem,RI,3/2/2004,uncommitted,415,35759
2004,Dem,RI,3/2/2004,lieberman,303,35759
2004,Dem,RI,3/2/2004,clark,237,35759
2004,Dem,RI,3/2/2004,-write-in-others-,161,35759
2004,Dem,RI,3/2/2004,larouche,63,35759
2004,Dem,RI,3/2/2004,-available-,0,35759
2004,GOP,VT,3/2/2004,bush,25415,26289
2004,GOP,VT,3/2/2004,-write-in-others-,874,26289
2004,GOP,VT,3/2/2004,uncommitted,0,26289
2004,GOP,VT,3/2/2004,-available-,0,26289
2004,Dem,VT,3/2/2004,dean,44393,82881
2004,Dem,VT,3/2/2004,kerry,26171,82881
2004,Dem,VT,3/2/2004,edwards,5113,82881
2004,Dem,VT,3/2/2004,kucinich,3396,82881
2004,Dem,VT,3/2/2004,clark,2749,82881
2004,Dem,VT,3/2/2004,-write-in-others-,673,82881
2004,Dem,VT,3/2/2004,larouche,386,82881
2004,Dem,VT,3/2/2004,uncommitted,0,82881
2004,Dem,VT,3/2/2004,-available-,0,82881
2004,Dem,WY,3/6/2004,kerry,202,261
2004,Dem,WY,3/6/2004,uncommitted,22,261
2004,Dem,WY,3/6/2004,kucinich,16,261
2004,Dem,WY,3/6/2004,edwards,11,261
2004,Dem,WY,3/6/2004,dean,8,261
2004,Dem,WY,3/6/2004,sharpton,2,261
2004,Dem,WY,3/6/2004,-available-,0,261
2004,Dem,FL,3/9/2004,kerry,581672,753762
2004,Dem,FL,3/9/2004,edwards,75703,753762
2004,Dem,FL,3/9/2004,sharpton,21031,753762
2004,Dem,FL,3/9/2004,dean,20834,753762
2004,Dem,FL,3/9/2004,kucinich,17198,753762
2004,Dem,FL,3/9/2004,lieberman,14287,753762
2004,Dem,FL,3/9/2004,clark,10226,753762
2004,Dem,FL,3/9/2004,moseley-braun,6789,753762
2004,Dem,FL,3/9/2004,gephardt,6022,753762
2004,Dem,FL,3/9/2004,uncommitted,0,753762
2004,Dem,FL,3/9/2004,-available-,0,753762
2004,GOP,LA,3/9/2004,bush,69205,72010
2004,GOP,LA,3/9/2004,wyatt,2805,72010
2004,GOP,LA,3/9/2004,-available-,0,72010
2004,Dem,LA,3/9/2004,kerry,112639,161653
2004,Dem,LA,3/9/2004,edwards,26074,161653
2004,Dem,LA,3/9/2004,dean,7948,161653
2004,Dem,LA,3/9/2004,clark,7091,161653
2004,Dem,LA,3/9/2004,mcgaughey,3161,161653
2004,Dem,LA,3/9/2004,kucinich,2411,161653
2004,Dem,LA,3/9/2004,larouche,2329,161653
2004,Dem,LA,3/9/2004,uncommitted,0,161653
2004,Dem,LA,3/9/2004,-available-,0,161653
2004,Dem,LA,3/9/2004,-not-voting-,0,161653
2004,Dem,MS,3/9/2004,kerry,59815,76298
2004,Dem,MS,3/9/2004,edwards,5582,76298
2004,Dem,MS,3/9/2004,sharpton,3933,76298
2004,Dem,MS,3/9/2004,dean,1997,76298
2004,Dem,MS,3/9/2004,clark,1878,76298
2004,Dem,MS,3/9/2004,uncommitted,1370,76298
2004,Dem,MS,3/9/2004,kucinich,768,76298
2004,Dem,MS,3/9/2004,lieberman,716,76298
2004,Dem,MS,3/9/2004,larouche,239,76298
2004,Dem,MS,3/9/2004,-available-,0,76298
2004,Dem,MS,3/9/2004,-not-voting-,0,76298
2004,GOP,TX,3/9/2004,bush,635948,687615
2004,GOP,TX,3/9/2004,uncommitted,51667,687615
2004,GOP,TX,3/9/2004,-available-,0,687615
2004,Dem,TX,3/9/2004,kerry,563237,839231
2004,Dem,TX,3/9/2004,edwards,120413,839231
2004,Dem,TX,3/9/2004,dean,40035,839231
2004,Dem,TX,3/9/2004,sharpton,31020,839231
2004,Dem,TX,3/9/2004,lieberman,25245,839231
2004,Dem,TX,3/9/2004,clark,18437,839231
2004,Dem,TX,3/9/2004,kucinich,15475,839231
2004,Dem,TX,3/9/2004,gephardt,12160,839231
2004,Dem,TX,3/9/2004,larouche,6871,839231
2004,Dem,TX,3/9/2004,crow,6338,839231
2004,Dem,TX,3/9/2004,uncommitted,0,839231
2004,Dem,TX,3/9/2004,-available-,0,839231
2004,Dem,KS,3/13/2004,kerry,289,402
2004,Dem,KS,3/13/2004,kucinich,41,402
2004,Dem,KS,3/13/2004,edwards,35,402
2004,Dem,KS,3/13/2004,dean,27,402
2004,Dem,KS,3/13/2004,uncommitted,7,402
2004,Dem,KS,3/13/2004,clark,3,402
2004,Dem,KS,3/13/2004,-available-,0,402
2004,GOP,IL,3/16/2004,bush,583575,583575
2004,GOP,IL,3/16/2004,uncommitted,0,583575
2004,GOP,IL,3/16/2004,-available-,0,583575
2004,Dem,IL,3/16/2004,kerry,873230,1217515
2004,Dem,IL,3/16/2004,edwards,131966,1217515
2004,Dem,IL,3/16/2004,moseley-braun,53249,1217515
2004,Dem,IL,3/16/2004,dean,47343,1217515
2004,Dem,IL,3/16/2004,sharpton,36123,1217515
2004,Dem,IL,3/16/2004,kucinich,28083,1217515
2004,Dem,IL,3/16/2004,lieberman,24354,1217515
2004,Dem,IL,3/16/2004,clark,19304,1217515
2004,Dem,IL,3/16/2004,larouche,3863,1217515
2004,Dem,IL,3/16/2004,uncommitted,0,1217515
2004,Dem,IL,3/16/2004,-available-,0,1217515
2004,Dem,AK,3/20/2004,kerry,47,100
2004,Dem,AK,3/20/2004,kucinich,26,100
2004,Dem,AK,3/20/2004,uncommitted,12,100
2004,Dem,AK,3/20/2004,dean,11,100
2004,Dem,AK,3/20/2004,edwards,2,100
2004,Dem,AK,3/20/2004,-available-,0,100
2004,Dem,CO,4/13/2004,kerry,4730,7424
2004,Dem,CO,4/13/2004,uncommitted,1454,7424
2004,Dem,CO,4/13/2004,kucinich,964,7424
2004,Dem,CO,4/13/2004,dean,182,7424
2004,Dem,CO,4/13/2004,edwards,66,7424
2004,Dem,CO,4/13/2004,clark,25,7424
2004,Dem,CO,4/13/2004,sharpton,3,7424
2004,Dem,CO,4/13/2004,-available-,0,7424
2004,Dem,NC,4/17/2004,edwards,8983,17420
2004,Dem,NC,4/17/2004,kerry,4725,17420
2004,Dem,NC,4/17/2004,kucinich,2031,17420
2004,Dem,NC,4/17/2004,dean,1022,17420
2004,Dem,NC,4/17/2004,sharpton,563,17420
2004,Dem,NC,4/17/2004,uncommitted,96,17420
2004,Dem,NC,4/17/2004,-available-,0,17420
2004,Dem,NC,4/17/2004,-not-voting-,0,17420
2004,GOP,PA,4/27/2004,bush,861555,861555
2004,GOP,PA,4/27/2004,uncommitted,0,861555
2004,GOP,PA,4/27/2004,-available-,0,861555
2004,Dem,PA,4/27/2004,kerry,585683,789882
2004,Dem,PA,4/27/2004,dean,79799,789882
2004,Dem,PA,4/27/2004,edwards,76762,789882
2004,Dem,PA,4/27/2004,kucinich,30110,789882
2004,Dem,PA,4/27/2004,larouche,17528,789882
2004,Dem,PA,4/27/2004,uncommitted,0,789882
2004,Dem,PA,4/27/2004,-available-,0,789882
2004,GOP,IN,5/4/2004,bush,469528,469528
2004,GOP,IN,5/4/2004,uncommitted,0,469528
2004,GOP,IN,5/4/2004,-available-,0,469528
2004,Dem,IN,5/4/2004,kerry,231047,317211
2004,Dem,IN,5/4/2004,edwards,35651,317211
2004,Dem,IN,5/4/2004,dean,21482,317211
2004,Dem,IN,5/4/2004,clark,17437,317211
2004,Dem,IN,5/4/2004,kucinich,7003,317211
2004,Dem,IN,5/4/2004,larouche,4591,317211
2004,Dem,IN,5/4/2004,uncommitted,0,317211
2004,Dem,IN,5/4/2004,-available-,0,317211
2004,Dem,NE,5/11/2004,kerry,52479,71572
2004,Dem,NE,5/11/2004,edwards,10031,71572
2004,Dem,NE,5/11/2004,dean,5400,71572
2004,Dem,NE,5/11/2004,kucinich,1490,71572
2004,Dem,NE,5/11/2004,sharpton,1367,71572
2004,Dem,NE,5/11/2004,larouche,805,71572
2004,Dem,NE,5/11/2004,uncommitted,0,71572
2004,Dem,NE,5/11/2004,-available-,0,71572
2004,GOP,WV,5/11/2004,bush,111109,111109
2004,GOP,WV,5/11/2004,uncommitted,0,111109
2004,GOP,WV,5/11/2004,-available-,0,111109
2004,Dem,WV,5/11/2004,kerry,175065,252839
2004,Dem,WV,5/11/2004,edwards,33950,252839
2004,Dem,WV,5/11/2004,lieberman,13881,252839
2004,Dem,WV,5/11/2004,dean,10576,252839
2004,Dem,WV,5/11/2004,clark,9170,252839
2004,Dem,WV,5/11/2004,kucinich,6114,252839
2004,Dem,WV,5/11/2004,larouche,4083,252839
2004,Dem,WV,5/11/2004,uncommitted,0,252839
2004,Dem,WV,5/11/2004,-available-,0,252839
2004,GOP,AR,5/18/2004,bush,37234,38363
2004,GOP,AR,5/18/2004,uncommitted,1129,38363
2004,GOP,AR,5/18/2004,-available-,0,38363
2004,Dem,AR,5/18/2004,kerry,177754,266848
2004,Dem,AR,5/18/2004,uncommitted,61800,266848
2004,Dem,AR,5/18/2004,kucinich,13766,266848
2004,Dem,AR,5/18/2004,larouche,13528,266848
2004,Dem,AR,5/18/2004,-available-,0,266848
2004,GOP,KY,5/18/2004,bush,108603,117379
2004,GOP,KY,5/18/2004,uncommitted,8776,117379
2004,GOP,KY,5/18/2004,-available-,0,117379
2004,Dem,KY,5/18/2004,kerry,138175,229916
2004,Dem,KY,5/18/2004,edwards,33403,229916
2004,Dem,KY,5/18/2004,uncommitted,21199,229916
2004,Dem,KY,5/18/2004,lieberman,11062,229916
2004,Dem,KY,5/18/2004,dean,8222,229916
2004,Dem,KY,5/18/2004,clark,6519,229916
2004,Dem,KY,5/18/2004,sharpton,5022,229916
2004,Dem,KY,5/18/2004,kucinich,4508,229916
2004,Dem,KY,5/18/2004,larouche,1806,229916
2004,Dem,KY,5/18/2004,-available-,0,229916
2004,GOP,OR,5/18/2004,bush,293806,309506
2004,GOP,OR,5/18/2004,-write-in-others-,15700,309506
2004,GOP,OR,5/18/2004,uncommitted,0,309506
2004,GOP,OR,5/18/2004,-available-,0,309506
2004,Dem,OR,5/18/2004,kerry,289804,368544
2004,Dem,OR,5/18/2004,kucinich,60019,368544
2004,Dem,OR,5/18/2004,-write-in-others-,10150,368544
2004,Dem,OR,5/18/2004,larouche,8571,368544
2004,Dem,OR,5/18/2004,uncommitted,0,368544
